,idx,trans_txt
1032,6978,"강남권역을 제외한 몇몇 지역은 인기가 부족하지만, 전반적으로 다양한 양상을 보입니다."
1033,6979,가장 강력한 추세 반전 증거들이 나타나면서 거래량 회복과 매매 심리 안정화에 기여하고 있습니다.
1034,6980,"금년 3분기에는 거주자들의 전량전세 계약이 줄어들었으며, 이는 주로 매매시장의 영향으로 인한 것입니다."
1035,6981,"""In the midst of a housing market crisis, the decrease in rent demand due to interest burden and rental fraud, coupled with an increase in rental supply, changes the conversation."""
1036,6982,"전세 가격이 매매 가격보다 더 빨리 하락하고, 그로 인해 갭투자를 억제하여 매매 수요가 줄어들어 매매 가격이 내려갈 수도 있습니다."
1037,6983,"서울 전월세 시장은 침체로 인해 1분기에는 7.6만건의 전체 계약이 이루어졌으며, 전분기에 비해 19.9% 증가하였으나, 2분기에는 5.4만건의 전체 계약이 이루어져 -28.6%로 감소하였습니다."
1038,6984,"갱신계약은 1분기에 1.8만건으로 약간 감소한 후, 2분기에 14.3만건으로 대폭 감소했어요."
1039,6985,"긍정적이지 않은 소식이지만, 세 번째 분기 동안 계속해서 감소하고 있는 것 같습니다."
1040,6986,감액계약은 이제 전월세 갱신계약 중에서도 이전보다 낮은 보증금으로 계약을 할 수 있는 최대 수준이에요.
1041,6987,감액계약의 증가는 전세시장의 심각한 어려움을 나타냅니다.
1042,6988,"지난해 서울의 감액계약은 3분기에는 326건이었지만, 4분기에는 2,031건으로 크게 늘어났으며, 2023년 1분기에는 5,079건이 되었습니다."
1043,6989,"2022년 6월부터 국토교통부가 발표한 갱신계약 통계에 따르면, 2분기에는 4,751건이 등록되어 전체 수가 6.5% 줄었지만, 점유 비중은 33.3%로 고객에게 높은 만족을 제공하여 최대로 달성되었습니다."
1044,6990,서울 전월세 감액계약 비중의 급증은 아파트 매매가격의 하락으로 인해 임차인을 유치하려는 기호한 분위기를 반영합니다.
1045,6991,2023년 6월에는 아파트 매매가격이 2년 전인 2021년 6월 대비로 2.5% 하락했습니다.
1046,6992,"지난 2년간, 역전세난과 전세사기, 그리고 금리부담으로 인해 입주물량이 증가하면서 전세가격은 10.6% 하락했습니다."
1047,6993,높아진 전세 가격 하락으로 인해 임대인들은 2년 전 보증금으로 세입자를 구하는 것이 어려워진 상황입니다.
1048,6994,임차인을 확보하기 위해 시장에서 감액계약을 선호하는 경향이 지속되고 있습니다.
1049,6995,전세가격이 매매가격보다 더 크게 하락하는 것은 경기 침체 시기에 일반적으로 발생하는 현상입니다.
1050,6996,중요한 이유는 감액계약 비중이 줄어들기 때문에 고객에게 친화적입니다.
1051,6997,전세물량이 줄어들면서 전세가격이 2분기부터 조금씩 내려가고 있습니다.
1052,6998,6월에 전세가는 전월 대비로 0.1%씩 감소하여 매매가 하락률보다 0.3% 줄었습니다.
1053,6999,"전세비율은 5월에 50.9%에서 6월에는 51.0%로 약간 상승했으며, 이는 저평가 가능성이 높아지고 있다는 것을 의미합니다."
1054,7000,"감액 계약의 비중은 5월에 32.7%였으나, 6월에는 35.7%로 증가하였습니다."
1055,7001,세입자 구하기가 아직도 어려움을 겪고 있습니다.
1056,7002,감액계약비중이 감소하면 전세가격도 안정적으로 유지될 수 있습니다.
1057,7003,전세와 매매의 변동 추세가 안정에 얼마나 영향을 미칠지에 대해 도움이 되는 정보를 제공해 드리겠습니다.
1058,7004,2023년 상반기가 아까운 사이에 지나갔습니다.
1059,7005,아파트시장은 올해 상반기에도 하락세를 보이며 전체적으로 침체되었습니다.
1060,7006,"고객을 위한 문장으로 재구성하면 다음과 같습니다: 

경기 침체와 함께 금리 인상 등의 영향으로 인해 매수세가 줄어들어 하락세가 계속되었음을 분석했습니다."
1061,7007,"전국 아파트값 매매 변동률을 살펴보았을 때, 상반기에 변동이 있었음을 확인했습니다."
1062,7008,"KB부동산 월간 주택가격동향에 따르면, 올 상반기 동안 전국 아파트값은 6.46% 하락한 것으로 나타났습니다."
1063,7009,"집값이 1998년 이후 25년 만에 처음으로 크게 하락하였습니다, 이로 인해 고객들에게 큰 영향이 있었습니다."
1064,7010,"작년과 비교했을 때, 이번 해의 변동률은 상당한 수준의 하락세를 기록했습니다."
1065,7011,아파트값은 전국적으로 6개월간 최대 하락세인 -1.91%를 기록하며 1월에 가장 큰 변동을 보였습니다.
1066,7012,"2월에 약간 하락했지만, 3월에 다시 더 큰 하락폭을 보였습니다."
1067,7013,"From April to June, the rate of decrease gradually lessened, with percentages of -1.14%, -0.85%, and -0.35%."
1068,7014,가장 집값 하락이 큰 곳 TOP3는 전국 시ㆍ도 중 어디일까요?
1069,7015,"서울은 아파트값이 6.42% 하락하고, 경기도와 인천은 각각 8.84%, 9.14% 하락한 것으로 보입니다."
1070,7016,"지방 광역시 중에서는 대구, 대전, 부산, 울산, 광주가 순위가 하락하였습니다."
1071,7018,인천광역시가 가장 큰 하락폭을 기록했습니다.
1072,7019,상반기 동안은 약 9.14%의 하락이 있었습니다.
1073,7020,"인천의 집값은 2021년에 33% 상승하면서 시장이 과열됐지만, 하반기부터는 큰 폭으로 조정되어 올 상반기까지 계속 하락했습니다."
1074,7021,경기도는 상반기에 두 번째로 큰 하락을 기록하여 -8.84%를 달성했습니다.
1075,7022,"경기도의 집값은 2021년에 높은 상승률을 보였지만, 이후 하락세에 영향을 받았습니다."
1076,7023,대구는 7.89% 하락한 집값으로 세 번째로 높은 하락률을 기록했습니다.
1077,7025,수도권 시ㆍ군ㆍ구 중 가장 집값 하락률이 높은 곳 TOP3를 알려드립니다.
1078,7026,동두천시가 올 상반기 수도권에서 가장 큰 집값 하락을 경험한 지역이었습니다.
1079,7027,6개월 동안 주식 가격이 13.08% 감소하였습니다.
1080,7028,2021년에 동두천시 집값은 GTX-C노선 기대감으로 인해 39.26% 상승했습니다.
1081,7029,집값 하락으로 인해 이전에 상승한 부분을 돌려주고 있습니다.
1082,7030,"고양시 일산서구는 수도권에서 두 번째로 큰 하락률을 기록하여, -13.02%의 하강세를 보였습니다."
1083,7031,"2021년에는 재건축과 GTX-A노선 등의 긍정적인 요소로 인해 집값이 27% 이상 상승했지만, 금리인상 등의 문제 때문에 집값은 하락하고 심지어 높은 하락률을 기록하였습니다."
1084,7033,"인천 연수구는 변동률 기록에서 3위에 해당합니다, 고객님."
1085,7034,"송도국제도시 내 아파트 가격이 많이 내렸으나, 이 점을 고려하여 안내해드리겠습니다."
1086,7035,"송도동의 평균 매매가는 지난 12월에는 약 8억 9641만원이었지만, 6월 현재로서는 대략 8억 785만원으로 약 9000만원 가량 하락한 것 같습니다."
1087,7036,어느 지역이 상대적으로 적게 떨어져 있나요?
1088,7037,전국적으로 집값이 하락하더라도 일부 지역은 비교적 낮은 하락세를 보이고 있습니다.
1089,7038,"또한, 상반기에 전국에서 유일하게 집값이 상승한 곳이 있습니다."
1090,7039,"충남 논산시는 최근 6개월 동안 0.42% 증가하였으며, 이는 고객들에게 친화적인 수준입니다."
1091,7040,논산시에서 집값이 상승한 이유 중 하나는 입주물량이 적은 것입니다.
1092,7041,"한국 부동산에 따르면, 올해 논산시에 입주 예정인 단지는 오직 1곳 뿐입니다."
1093,7042,논산시는 외부 인구보다 지역 내 수요를 중시하고 있어 집값의 큰 상승이나 하락이 없는 특성을 가지고 있습니다.
1094,7043,"지난해에는 전국적으로 집값이 완만한 상승세를 보였으며, 실제로는 상승률이 6.91%에 그쳤던 2021년도에도 집값이 상승했습니다."
1095,7044,"부산 중구와 전남 목포시 아파트값도 약 6개월 동안 미미한 감소율인 0.17%, 0.93%로 안정적으로 유지되었습니다."
1096,7045,이 지역은 집값이 크게 상승하거나 하락하지 않는 친환경적인 곳입니다.
1097,7046,부산 중구는 지난 2021년에 17.24% 상승했던 부산시 평균에 비해 2.96%만큼 상승한 지역입니다.
1098,7047,"목포시는 2021년에도 상승세를 유지하며 집값이 상대적으로 빠르게 상승한 것은 아니었으나, 다른 지역에 비해 상대적으로 덜 변동되어 안정적인 특성을 보여줍니다."
1099,7048,"아파트값이 하락한 지역을 전국적으로 분석한 결과, 2023년 상반기 동안 가장 높은 하락률을 기록한 지역을 찾았습니다."
1100,7049,"부동산 시장은 여전히 침체기를 벗어나지 못하여, 지난 상반기 전국을 제외한 나머지 지역에서 집값이 하락한 것으로 보입니다."
1101,7050,올해 하반기에는 집값이 상승으로 방향을 전환하게 되어 고객들의 관심이 집중될 것으로 예상됩니다.
1102,7051,"더 많은 부동산 정보를 원하신다면, 저희에게 문의해 주세요!"
1103,7052,송파구 아파트 신고가 행진 중인 이유를 알려드릴게요.
1104,7053,"""서울 아파트값은 저점을 통과한 뒤 이제 바닥을 다지는 중이며, 연초에 비해 수억 원씩 상승하고 있습니다."""
1105,7054,공급자에게서 계약을 연장하고자 하는 임차인 vs 고객의 요청에 따라 계약을 연장하고 싶은 임차인
1106,7055,최근 몇 년 동안 아파트 시장에서 '아파텔'이라는 이름의 주거 형태가 인기를 얻고 있습니다.
1107,7056,"""1, 2인 가구와 젊은 층뿐만 아니라, 더 이상 넓은 아파트가 필요하지 않은 노년층에게도 큰 관심이 있습니다."""
1108,7057,아파텔은 어떤 곳이고 매입할 때 고려해야 할 점은 무엇인가요?  (고객에게 친화적인 한 문장으로)
1109,7058,"아파텔은 60㎡~85㎡의 주거용 오피스텔로, 아파트를 대체하는 대안 상품으로 주목받고 있습니다."
1110,7059,"주거용 오피스텔은 아파트 대체재로 인기가 높은데, 그 이유는 아파트와 비슷한 평면 구조를 가지면서 상대적으로 가격이 저렴하기 때문입니다."
1111,7060,"이건축 용어가 아니지만, 외관과 용도가 아파트와 비슷한 오피스텔이라는 이름으로 알려져 있습니다."
1112,7061,"과거의 오피스텔은 대부분 1, 2인 가구에 적합한 원룸 구조였습니다."
1113,7062,"""오피스텔을 아파텔이라고 부르며, 바닥 난방이나 방 수를 늘려 3, 4인 가구도 편안하게 이용할 수 있는 고객친화적인 기능을 제공합니다."""
1114,7063,국토부가 2021년 9월에 도심주택 공급을 더욱 넓히기 위해 바닥난방 허용 면적을 더욱 확대했습니다.
1115,7064,아파텔은 이제 전용면적 85㎡에서 120㎡까지 더 넓어졌습니다.
1116,7065,과거 동탄신도시나 광교신도시에 분양된 중대형 오피스텔은 많은 고객들의 관심과 요청으로 인해 높은 청약 경쟁률을 보였습니다.
1117,7066,아파트와 비교하여 아파텔의 장단점을 알아보시겠습니까? (고객친화적으로)
1118,7067,아파텔은 입지가 고객에게 친화적인 장점을 가지고 있습니다.
1119,7068,건축법에 따라 주로 교통이 편리한 상업지역이나 주거지역에 위치해 있습니다.
1120,7069,이 지역은 주변에 다양한 상업시설과 병원이 많아서 편리한 생활을 즐길 수 있습니다.
1121,7070,"또한, 내부 구조가 아파트 수준과 비슷하여 편리하며, 다양한 공간에 빌트인 가구가 설치되어 있어 편안한 생활을 즐길 수 있는 점이 장점입니다."
1122,7071,"""이 지역은 저렴한 가격과 편리한 근접 여건을 갖춘 아파트 대신에, 고객들에게 매력적인 선택지로써 풍부한 배후 수요를 제공합니다."""
1123,7072,"이 작은 면적의 아파트는 청소 및 관리하기 쉽습니다, 또는, 이 작은 아파트는 청소 및 관리가 편리합니다."
1124,7073,그러나 아파트에 비해서는 단점이 많다.
1125,7074,"주거용 오피스텔이 아파트에 비해 투자가치가 낮다는 평가를 받는 것은 사실입니다. 그러나, 이에 대한 최상의 선택은 고객에게 달려있습니다."
