,idx,trans_txt
410,3131,"카드를 가장 먼저 친 사람이 오픈된 카드를 갖고, 카드가 없는 사람은 탈락합니다."
411,3132,"이 게임은 집중력, 기억력, 이해력을 향상시키는데 도움이 되며, 카드를 많이 가진 사람이 이기는 게임입니다."
412,3133,"""치킨차차 게임은 말하는 닭이 귀여우며 패를 원형으로 배치하고 나머지 패를 뒷면으로 채워진 중간 공간에 놓는 게임입니다."""
413,3134,만약 내 닭 바로 앞에 있는 그림과 뒤집어진 그림이 같으면 한 칸씩 전진할 수 있어요.
414,3135,"승자는 앞에 있는 닭을 따라잡아 꽁지를 빼앗고, 가장 많은 꽁지를 모은 사람입니다."
415,3136,카드의 위치와 종류를 기억하는 것은 기억력과 사고력을 향상시킬 수 있는 도움이 됩니다.
416,3137,루미큐브는 제2차 세계대전 이후 세계에서 가장 많이 팔린 보드게임입니다!
417,3138,조합하는 여러 다양한 색과 숫자로 된 랜덤 타일을 차례대로 내려놓는 방식으로 다양한 경우를 찾을 수 있어요.
418,3139,승자는 첫 번째로 자신의 몫인 숫자 타일을 제거하는 사람이 됩니다.
419,3140,"""이 방식은 5, 6, 7을 순서대로 내려놓거나 다른 색의 7, 7, 7을 조합하여 제거하는 방법입니다."""
420,3141,"전체 타일을 빠르게 없앨 수 있는 방법을 고민하여, 문제 해결력, 주의 집중력 및 계산 능력이 향상될 것입니다."
421,3142,"10개의 호두에는 폴리페놀, 토코페롤, 고도불포화지방산과 같은 성분이 있어 염증을 줄이는데 도움이 됩니다."
422,3143,호두는 노화로 인한 뇌 기능 감퇴를 예방하는 데에도 도움이 됩니다.
423,3144,블루베리와 같은 베리류는 기억력을 개선하는 데 도움을 주는 항산화물질 안토시아닌이 함유되어 있습니다.
424,3145,블루베리는 몸에 나쁜 활성산소를 억제하고 혈액순환에 도움을 주는 많은 양의 항산화 물질을 함유하고 있습니다.
425,3146,"오메가-3가 풍부한 생선들,"
426,3147,아몬드아몬드는 뇌 기능을 개선하는 단백질 성분을 함유하여 기억력을 향상시킬 수 있습니다.
427,3148,고구마에는 베타카로틴 성분이 있어서 뇌를 보호하는 산화방지 기능을 해요.
428,3149,"연구에 의하면, 베타카로틴과 비타민 C를 함께 섭취하면 치매 예방에 도움이 되는 것으로 알려져 있습니다."
429,3150,중간 사이즈의 고구마 한 개에는 하루 필요량의 2배인 14㎎의 베타카로틴이 들어있습니다.
430,3151,"시금치엽산이 풍부하여, 두뇌 기능을 강화할 수 있습니다."
431,3152,엽산을 먹으면 기억력과 사고력이 좋아져요!
432,3153,엽산은 건강한 세포와 유전물질 형성에도 도움이 됩니다.
433,3154,다크 초콜릿은 뇌 활동을 촉진하는 플라보노이드를 함유한 다크 초콜릿입니다.
434,3155,올리브 오일엑스트라 버진은 뇌와의 교신을 늘려 기억력 향상에 도움이 되는 하이드록시티로솔을 함유하고 있습니다.
435,3156,"콩콩에 들어 있는 레시틴은 뇌의 아세틸콜린감소를 예방하고, 노화를 방지하는 뛰어난 효과가 있습니다."
436,3157,"콩세린은 콩에서 추출한 성분으로, 섭취하면 뇌 기능을 향상시키고 건망증이나 치매 개선에 도움이 됩니다."
437,3158,"고객님, 건강한 요구르트장은 뇌건강에도 좋습니다."
438,3159,뇌 건강을 증진시키기 위해 유산균 음료나 발효 식품을 섭취하는 것도 좋은 선택입니다.
439,3160,"고객님들께서 요구르트와 버터밀크를 많이 섭취하시면, 집중력, 기억력, 시간 관리 능력이 우수해진다는 연구 결과가 있습니다."
440,3161,"보습은 피부 관리에서 늘 우선순위입니다, 어떤 연령이든 상관 없이요."
441,3162,건조한 날씨에도 매일 촉촉하고 탱탱한 피부를 유지하는 방법은 여러 가지가 있습니다.
442,3163,피부 보습은 매일 세수하기 전부터 잠자리에 들 때까지 꾸준히 해야 고객들께 좋은 케어가 이루어지는 것입니다.
443,3164,아침에는 가볍게 약산성 클렌저로 세안한 후 피부가 완전히 마르기 전에 스킨케어를 하는 것이 좋습니다.
444,3165,제안드리는 바는 세안 후에는 피부 수분을 보호하기 위해 수분막을 유지하는 것이 좋습니다.
445,3166,"When applying moisturizer, apply a thin layer in small amounts, layering it multiple times."
446,3167,바르는 양이 적당하게 조절되면 흡수도 빠르고 뭉치지 않아요.
447,3168,"스킨케어 후 메이크업을 할 때, 얇게 여러 번 하는 것을 기억해주세요."
448,3169,피부도 열심히 돌보일수록 촉촉해져요.
449,3170,"대기가 건조할 때, 고객들의 피부에 수분을 자주 공급해주는 것이 좋습니다."
450,3171,"피부가 건조해지기 전에 미리 수분을 보충하는 것이 이상적이지만, 세안과 보습을 일상적으로 잘 챙기기는 어려울 수 있습니다."
451,3172,"""이럴 때 가장 편리한 선택은 미스트입니다."""
452,3173,"칩칩하게 뿌려서 부드럽게 두드린 후, 가벼운 오일 미스트로 한 번 더 살짝 덧바르세요."
453,3174,오일 미스트를 사용하는 이유는 당신이 마음을 쏟아 부은 수분이 계속해서 유지되도록 도와줍니다.
454,3175,"에탄올 성분이 피부를 더 건조하게 만들지만, 오일을 사용하여 증발을 막아주면 더 상쾌한 느낌을 유지할 수 있습니다."
455,3176,다른 방법으로는 에탄올이 없는 크림 미스트나 오일을 사용하여도 됩니다.
456,3177,"밤에는 자외선 차단제와 메이크업을 세세하게 지우기 위해 클렌징 로션, 오일 또는 폼으로 클렌징한 뒤, 토너로 잔여물을 완벽하게 닦아내세요."
457,3178,"세안 후 토너, 에센스, 세럼, 로션을 재빠르게 바릅니다."
458,3179,"추천하는 베이스 크림은 얇게 발라도 좋고, 레티놀*레티날 크림은 피부 노화를 늦출 수 있는 탁월한 항산화 효과가 있습니다."
459,3180,검버섯은 기미와 주근깨를 약하게 하는 효과도 있어요.
460,3181,두 가지만 기억하세요. 이 글은 단 한 문장으로 적혀있습니다.
461,3182,"제품을 사용하면 다소 자극을 느낄 수도 있으나, 사용을 일시 중단한 후 자극이 완화된 다음에는 조금씩 사용하여 천천히 적응해보세요."
462,3183,"건조함을 해소하기 위해, 비타민 A 크림을 바르고 얇게 흡수시킨 후 수분 크림이나 오일을 얇게 발라 수분감을 살릴 수 있습니다."
463,3184,"한 주에 최소 한 번은 집중 케어를 해야하고, 글 주에 약 두 번은 피부를 집중 케어해보세요."
464,3185,매주 한두 번 꾸준히 각질 제거와 수분팩을 하면 매끈하고 촉촉한 물광 피부를 유지할 수 있어요.
465,3186,"고객들이 만약 각질이 많으면 지저분해 보일 수 있고, 또한 보습제의 흡수도 느려질 수 있습니다."
466,3187,고객님의 피부를 깨끗하게 유지하기 위해 각질 제거제를 사용하시면 묵은 노폐물과 죽은 피부를 효과적으로 제거하실 수 있어요.
467,3188,일주일에 1~2회로 횟수를 조절하여 피부가 더 건조해지지 않도록 고객의 피부 타입에 맞게 사용하세요.
468,3189,각질 케어에서 가장 중요한 부분은 고객의 피부를 자극하지 않는 것입니다.
469,3190,"강하게 문지르는 대신, 부드럽게 문질러주면서도 각질을 살살 밀어낼 수 있어요. 그렇게 하면 생 피부를 벗겨지게 하는 상처나 피부손상을 걱정하지 않으셔도 돼요."
470,3191,편리하게 각질 케어를 할 수 있는 각질*피지 제거 패드는 화장솜처럼 한 장씩 꺼내서 사용할 수 있어요.
471,3192,"피부는 10분 이상 수분을 머금을 일이 별로 없습니다, 당신 목욕을 않을 경우."
472,3193,15분 정도 수분팩을 하면 피부 깊이의 수분이 가득하게 채워져요!
473,3194,"수제 천연팩부터 간편한 시트팩, 두텁게 발리는 슬리핑 등 다양한 종류의 팩이 있어서 어떤 것이 좋은지 판단하기 어렵습니다."
474,3195,고객님께서는 자신에게 편리한 것을 선택하고 계속해서 사용하실 수 있습니다.
475,3196,만약 팩 사용 시 자극이나 부작용이 나타나면 즉시 멈추고 전문가의 조언을 구하는 것이 좋습니다.
476,3197,과유불급은 피하는 것이 좋습니다. 마스크팩 재질은 알레르기 반응이나 자극을 일으킬 수 있을 가능성이 높으니까요.
477,3198,겨울에는 보습에 특화된 성분을 기억해두면 스킨케어 제품을 선택하는 데 도움이 될 거예요.
478,3199,"히알루론산은 스펀지처럼 몸의 1,000배 이상의 수분을 채워주는 성분입니다."
479,3200,"화장품에는 특히 많이 사용되는 항균 기능도 있어요, 고객들을 위해!"
480,3201,글리세린은 많은 종류의 화장품에 널리 사용되는 성분입니다.
481,3202,이 제품은 고객님의 피부를 촉촉하게 유지해주는 보습막을 만들어줄 수 있어요.
482,3203,"세라마이드는 피부에서 자연적으로 생성되는 피지 성분으로, 손상된 피부를 회복하는 데 도움을 줍니다."
483,3204,세라마이드는 진피 세포와 함께 결합하여 피부 장벽을 강화시켜 수분이 증발되지 않도록 도와줍니다.
484,3205,"고객을 위해 2022년에 알아두면 좋을 콘텐츠를 소개하는 KB골든라이프X 브리핑의 다섯번째, 일곱번째, 그리고 그 다음 회차입니다."
485,3206,고객의 요구에 부응하는 올해의 10대 트렌드 키워드 중 하나로 '헬시플레저'가 있습니다.
486,3207,이제 건강도 쉽고 즐겁게 관리하며 기쁨까지 얻을 수 있다!
487,3208,"중장년 세대의 건강관리 패러다임은 변화 중이며, 이는 그들만의 전유물이 될 것입니다."
488,3209,많은 세대가 관심을 가지는 글 입니다!
489,3210,이전에는 건강관리는 주로 중장년층에게만 필요한 것으로 여겨졌습니다.
490,3213,최근에는 40대 이상의 기성세대에게 인기 있었던 골프와 등산에 대한 참여에는 이제 2030세대인 골린이와 등린이들의 관심이 크게 늘어났습니다.
491,3214,인내는 건강관리에 필수적인 요소입니다.
492,3215,우리는 쉽고 즐겁게 지속적으로 관리해 드립니다!
493,3216,지금까지 건강관리는 인내심을 필요로 했습니다.
494,3217,"""Despite craving for desired food and feeling reluctant to exercise, I restrained myself from engaging in activities with friends or colleagues for the sake of health management. The joking phrase 'Diet starts tomorrow' subtly reveals the hidden desire to delay patience even for just a day."""
495,3218,"""However, it is evident from the proverb 'actions speak louder than words' that holding back with a determined mind cannot last long."""
496,3219,다양한 건강관리 방법들이 인기를 끌다가 사라진 것은 고객들의 요구에 부응하려는 결과로 이뤄졌습니다.
497,3220,"""고객님들이 오랫동안 지속 가능한 건강관리를 소화시키기 위해, 포기와 후회 대신에 즐겁게 쉽게 건강을 유지할 수 있도록 도와드립니다."""
498,3221,"목표는 한 달이나 몇 개월 내에 성취되는 이벤트가 아닌, 일상 속 건강관리 습관 형성이다."
499,3222,"""로우스펙은 헬시 플레저 트렌드의 주요 핵심으로, 칼로리를 낮추지만 맛을 그대로 지키는 고객 친화적인 선택입니다."""
500,3223,"이 제품은 고객들의 건강을 생각하여 저칼로리, 저염, 저당 또는 무당, 무알코올 함량을 매우 낮춘 특징을 가지고 있습니다."
501,3224,이전에 출시된 로우스펙 제품들은 맛있다는 평가와는 다소 멀리 떨어져 있었습니다.
502,3225,"고객님의 요구에 따라, 자괴감도 없고 서운함도 없이 먹지 않는 대신 저렴한 식음료인 제로콜라를 선택하였습니다."
503,3226,요즘은 약간 달라요. 이 글을 고객을 생각해서 한 문장으로 바꿔드릴게요.
504,3227,우리는 성분을 저하시키면서도 원래의 맛을 거의 그대로 유지하여 고객들이 먹는 즐거움을 절대로 잃지 않는 것에 집중했습니다.
505,3228,"곤약 대신에는 곤약으로 만든 떡볶이, 달걀 대신 달걀지단을 사용한 키토 김밥 등이 인기를 끌며 ‘속세의 맛’으로 평가 받았습니다."
506,3229,로우스펙 식음료에 대한 관심이 높은 이유는 건강관리와 심리적 부담을 덜어줄 수 있는 것 같다.
507,3230,묵나물은 말려놓으면 오래 보관할 수 있어서 고객님께서 좋아하실만한 묵나물로 유용합니다.
508,3231,"과거에는 계절에 따라 산나물, 들나물, 농사로 얻은 채소를 말리는 것이 중요한 집안일이었습니다."
509,3232,"봄에는 고사리와 방풍나물, 여름에는 취나물과 곤드레나물, 수확의 계절인 가을에는 무와 호박, 고춧잎, 고구마 줄기 등 다양한 종류의 채소가 있습니다."
510,3233,"고객들을 위해, 잘 말린 나물은 겨울에 꺼내어 무쳐서 또는 볶아서 맛있게 먹을 수 있었습니다."
